Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
0,24.0,1,8.0,2.0,5,4,6,0,18.0,0.0,1.0,2.0,155,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,14.0,3,8.0,2.0,3,4,2,0,19.0,1.0,3.0080044676098288,4.0,260,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
0,0.0,3,16.0,3.0,4,3,2,0,12.0,1.0,1.0,0.0,112,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,1.0,1,22.0,3.0,2,5,1,0,19.0,0.0,1.0,7.0,157,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,4.0,3,13.0,3.0,2,2,5,0,11.0,3.0,7.0,7.0,169,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,12.0,1,6.0,2.0,2,2,1,0,17.0,3.0,3.0,7.0,196,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,9.0,1,30.0,2.0,3,4,8,0,15.0,0.0,1.0,8.0,157,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,5.0,3,13.0,3.0,4,3,2,0,14.0,1.0,4.0,8.0,155,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0,11.0,1,31.0,2.0,4,4,4,0,17.0,1.0,1.0,4.543490512868683,221,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,30.0,1,6.0,2.0,5,3,3,1,13.0,1.0,1.0,2.0,157,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0,4.0,1,11.0,2.0,3,2,1,1,12.0,0.0,1.0,3.0,148,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,4.0,2,8.0,3.0,4,5,4,0,12.0,0.0,1.0,0.0,164,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
0,18.0,1,13.0,3.0,3,5,2,0,18.0,5.0,9.0,11.0,152,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,4.0,1,8.0,2.9315348837209303,3,2,1,1,18.0,1.0,2.0,2.0,127,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0,6.0,1,11.0,3.0,3,4,7,0,11.0,2.0,8.0,4.543490512868683,219,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,12.0,1,16.0,2.0,3,5,2,1,14.0,1.7510234462225531,11.0,10.0,271,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
0,16.0,1,15.639895891429633,2.0,3,2,1,0,19.0,0.0,1.0,7.0,125,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,22.0,1,6.0,2.0,4,3,8,1,12.0,1.0,3.0080044676098288,7.0,240,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,15.0,1,14.0,2.0,4,4,3,0,15.0,7.0,7.0,7.0,149,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0.0,1,15.639895891429633,2.0,3,4,2,1,12.0,0.0,1.0,2.0,125,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,5.0,3,14.0,3.0,4,4,2,1,11.0,6.0,11.0,9.0,152,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0.0,3,8.0,3.0,3,3,2,1,11.0,1.0,1.0,4.0,145,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,4.0,3,13.0,3.0,3,2,5,0,12.0,0.0,1.0,7.0,175,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,5.0,1,8.0,3.0,2,2,8,0,16.0,1.0,1.0,7.0,151,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.0,1,8.0,2.0,5,2,6,1,13.0,2.0,2.0,2.0,135,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,3.0,1,34.0,3.0,3,2,2,0,13.0,0.0,1.0,9.0,158,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,4.0,1,13.0,2.0,4,3,2,0,24.0,3.0,8.0,9.0,189,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,12.0,1,5.0,2.0,4,2,2,0,15.707921714818266,9.0,13.0,3.0,293,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,2.0,3,9.0,2.0,3,3,5,1,18.0,1.0,1.0,0.0,152,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,6.0,3,16.0,2.0,4,2,4,0,14.0,1.0,1.0,1.0,147,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,20.0,1,11.0,2.0,3,3,5,0,11.0,1.7510234462225531,1.0,1.0,283,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0,16.0,1,16.0,2.0,4,3,2,0,11.0,0.0,1.0,0.0,153,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.0,3,6.0,3.0,3,4,1,1,13.0,0.0,1.0,4.0,163,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,27.0,1,26.0,2.0,3,3,4,0,12.0,1.0,1.0,3.0,149,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,16.0,1,13.0,2.0,3,5,9,0,16.0,1.0,1.0,0.0,200,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,18.0,1,14.0,3.0,3,2,10,0,14.0,7.0,9.0,8.0,137,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
0,13.0,3,6.0,2.0,5,2,3,1,22.0,1.0,1.0,2.0,175,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,10.189899366380917,1,14.0,3.0,5,5,2,1,11.0,1.0,1.0,7.0,121,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False
0,2.0,1,15.0,1.0,4,2,1,0,17.0,2.0,2.0,2.0,140,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True
0,3.0,3,11.0,1.0,4,3,2,0,13.0,0.0,1.0,2.0,161,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.0,3,14.0,2.0,3,4,2,0,18.0,0.0,1.0,7.0,162,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,10.0,1,11.0,3.0,3,2,8,0,16.0,0.0,1.0,4.0,163,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,11.0,1,21.0,3.0,4,2,1,1,14.0,1.0,2.0,4.543490512868683,215,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,4.0,1,13.0,2.0,3,2,2,1,14.0,2.0,4.0,10.0,171,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,2.0,3,16.0,2.0,4,4,2,1,14.0,0.0,1.0,7.0,183,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,8.0,1,11.0,3.0,3,4,1,0,13.0,0.0,1.0,13.0,181,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,1,32.0,2.9315348837209303,3,2,2,0,12.0,1.0,1.0,2.0,129,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0,14.0,1,12.0,3.0,4,4,7,1,15.0,1.0,1.0,2.0,160,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,20.0,3,10.0,2.9315348837209303,3,3,4,0,19.0,0.0,1.0,0.0,130,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,15.0,1,29.0,2.0,3,2,3,0,14.0,0.0,3.0080044676098288,0.0,260,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,2.0,3,8.0,3.0,3,3,2,0,14.0,1.0,1.0,2.0,146,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0,15.0,2,8.0,2.9315348837209303,3,3,1,1,11.0,1.0,1.0,0.0,127,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,5.0,1,15.639895891429633,3.0,3,4,2,0,13.0,0.0,1.0,7.0,124,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,21.0,3,35.0,3.0,3,3,4,0,21.0,0.0,1.0,4.543490512868683,225,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,10.0,1,12.0,2.0,2,5,5,1,13.0,2.0,6.0,7.0,160,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,3.0,3,31.0,2.0,3,3,8,1,12.0,1.0,2.0,2.0,147,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0.0,3,6.0,2.0,3,3,2,0,17.0,2.0,7.0,7.0,153,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0,15.0,1,8.0,3.0,4,2,4,0,23.0,0.0,1.0,0.0,168,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
1,10.189899366380917,3,6.0,2.0,4,4,2,1,11.0,1.0,1.0,2.0,122,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,9.0,3,6.0,2.0,3,2,5,0,15.0,1.0,1.0,0.0,167,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,9.0,3,9.0,2.0,4,2,5,0,11.0,0.0,1.0,12.0,197,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,30.0,1,6.0,2.0,3,3,3,0,11.0,1.0,1.0,2.0,168,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,10.189899366380917,1,16.0,2.0,2,3,4,1,13.0,0.0,1.0,7.0,122,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.0,3,15.639895891429633,2.0,3,2,2,0,24.0,0.0,2.0,2.0,126,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0.0,3,11.0,2.9315348837209303,3,3,2,1,13.0,1.0,1.0,0.0,129,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,10.0,1,16.0,3.0,3,5,7,0,20.0,1.0,1.0,3.0,135,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,19.0,1,13.0,1.0,3,3,3,0,14.0,0.0,1.0,0.0,153,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,4.0,3,10.0,2.0,3,4,2,0,18.0,7.0,7.0,7.0,194,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,23.0,1,16.0,3.0,4,2,7,0,15.0,0.0,1.0,3.0,205,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,3.0,3,28.0,3.0,4,3,3,1,12.0,1.0,1.0,0.0,164,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,4.0,1,15.639895891429633,2.0,4,4,1,1,16.0,1.0,2.0,2.0,127,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,0.0,3,18.0,2.9315348837209303,2,4,2,0,15.0,0.0,1.0,0.0,127,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,10.189899366380917,1,29.0,2.0,3,2,10,0,16.0,1.0,1.0,2.0,122,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,8.0,1,15.0,3.0,4,4,10,0,19.0,1.0,1.0,0.0,165,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,0.0,1,6.0,2.0,3,4,2,0,11.0,0.0,1.0,4.0,138,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0,1.0,3,15.0,3.0,3,2,2,0,16.0,1.0,1.0,7.0,153,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,22.0,1,13.0,2.0,4,3,9,0,24.0,1.0,1.0,0.0,145,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
0,24.0,3,20.0,2.0,3,2,5,0,11.0,0.0,1.0,7.0,149,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,9.0,1,15.639895891429633,3.0,3,3,5,0,13.0,1.0,2.0,2.0,125,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0.0,3,25.0,3.0,2,2,9,1,13.0,1.0,1.0,4.0,153,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,28.0,1,8.0,3.0,3,2,3,1,13.0,1.7510234462225531,1.0,2.0,267,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0.0,3,16.0,3.0,3,3,2,1,12.0,0.0,1.0,3.0,143,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3.0,3,15.639895891429633,3.0,3,4,2,0,18.0,1.0,1.0,0.0,125,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0.0,1,9.0,2.9315348837209303,3,5,1,0,22.0,0.0,1.0,4.0,131,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,10.189899366380917,1,17.0,2.0,3,4,2,0,13.0,1.0,1.0,2.0,122,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,9.0,3,8.0,3.0,4,3,2,0,13.0,9.0,9.0,0.0,176,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,10.189899366380917,1,10.0,2.0,3,2,19,1,23.0,1.0,1.0,0.0,123,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,10.0,1,20.0,2.9315348837209303,3,5,2,0,12.0,3.0,12.0,17.0,130,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,13.0,3,8.0,2.0,3,4,8,0,12.0,0.0,1.0,3.0,157,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,15.0,1,15.639895891429633,3.0,3,5,4,0,16.0,1.0,1.0,2.0,126,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,10.0,1,16.0,2.0,3,4,3,1,12.0,0.0,1.0,1.0,142,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,16.0,1,18.0,2.0,4,4,2,0,11.0,0.0,3.0080044676098288,9.0,243,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
0,13.0,1,8.0,3.0,4,3,7,0,22.0,1.0,1.0,0.0,134,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,27.0,1,11.0,2.0,3,5,5,0,15.707921714818266,1.0,1.0,2.0,294,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,7.0,3,10.0,3.0,3,3,10,0,15.0,1.0,1.0,2.0,165,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,4.0,1,13.0,2.0,3,5,2,0,12.0,3.0,3.0,12.0,143,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,10.189899366380917,1,27.0,3.0,3,2,8,0,20.0,0.0,1.0,2.0,123,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,16.0,1,14.0,3.0,3,3,5,1,14.0,0.0,1.0,2.0,145,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0.0,3,10.0,2.0,4,2,2,1,11.0,0.0,1.0,3.0,145,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,10.0,1,31.0,3.0,3,3,4,1,15.0,3.0,10.0,7.0,144,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,10.189899366380917,1,6.0,3.0,4,5,2,0,12.0,0.0,3.0,2.0,122,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,12.0,1,6.0,2.0,3,3,2,1,14.0,0.0,1.0,6.0,292,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
0,29.0,3,12.0,2.0,2,5,10,0,11.0,2.0,3.0080044676098288,7.0,232,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,3.0,3,18.0,2.0,3,3,1,0,11.0,3.0,4.0,4.0,166,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,14.0,3,6.0,2.0,2,5,2,0,16.0,1.0,1.0,7.0,184,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,1.0,1,23.0,3.0,3,5,2,0,12.0,0.0,1.0,8.0,146,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0.0,1,9.0,3.0,3,5,6,0,13.0,1.0,1.0,2.0,140,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,25.0,1,9.0,2.0,4,3,3,1,14.0,0.0,1.0,4.0,180,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,18.0,1,15.639895891429633,3.0,3,2,4,0,21.0,1.0,1.0,2.0,127,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,25.0,1,10.0,1.0,3,2,3,0,13.0,1.7510234462225531,1.0,4.0,266,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,15.0,1,35.0,3.0,3,3,3,0,11.0,1.0,1.0,2.0,146,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,3.0,1,8.0,2.0,5,2,3,0,20.0,0.0,1.0,2.0,161,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,30.0,1,13.0,2.0,3,5,6,0,15.707921714818266,0.0,11.0,10.0,296,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,19.0,1,24.0,2.0,3,3,3,0,14.0,0.0,1.0,8.0,148,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,15.0,1,34.0,2.0,4,2,1,0,11.0,0.0,1.0,4.0,145,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0.0,3,6.0,3.0,3,4,2,1,16.0,1.0,1.0,4.0,132,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0.0,3,15.639895891429633,2.0,5,3,1,0,16.0,1.0,1.0,0.0,124,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,10.189899366380917,1,8.0,2.0,3,2,2,1,23.0,1.0,1.0,0.0,117,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,13.0,3,8.0,3.0,3,3,1,0,14.0,1.7510234462225531,1.0,12.0,280,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0.0,1,29.0,2.9315348837209303,3,2,2,0,22.0,1.0,1.0,2.0,129,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,10.189899366380917,1,9.0,2.0,3,2,5,0,15.0,0.0,1.0,4.0,121,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,2.0,1,9.0,3.0,4,3,2,0,18.0,1.0,1.0,4.543490512868683,219,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0.0,1,15.639895891429633,3.0,4,4,6,0,16.0,0.0,1.0,1.0,125,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0.0,2,15.639895891429633,2.0,4,2,2,0,12.0,1.0,1.0,0.0,126,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,3.0,3,28.0,3.0,3,5,1,0,11.0,2.0,7.0,8.0,184,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,30.0,3,35.0,2.0,4,2,4,0,12.0,0.0,3.0080044676098288,0.0,241,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
0,23.0,1,35.0,2.0,4,3,1,0,15.0,1.7510234462225531,15.0,7.0,270,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
0,3.0,1,15.639895891429633,2.0,3,2,1,0,14.0,5.0,6.0,7.0,126,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,30.0,3,34.0,3.0,4,5,5,0,19.0,13.0,13.0,11.0,203,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,20.0,1,8.0,3.0,3,2,6,0,13.0,0.0,1.0,4.0,151,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,19.0,1,8.0,2.0,3,3,7,0,13.0,1.7510234462225531,1.0,1.0,279,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
0,8.0,1,28.0,2.0,5,3,1,0,15.0,2.0,4.0,3.0,142,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
